adm2_name,m_concentration_ratio_7d,m_days_ge_10_7d,m_days_ge_20_7d,m_days_ge_50_7d,m_max_24h_7d,m_max_72h_7d,m_mean_wet_intensity_7d,m_peak_rank_24h_7d,m_peak_rank_72h_7d,m_rain_j,m_rain_jm1,m_rain_jm2,m_rain_jm3,m_rain_jp1,m_rain_jp2,m_rain_jp3,m_sum_72h_ref,m_sum_7d,m_wet_days_7d,event
Delmas,0.3202491785073476,4.070261502688226,4.0,0.5537935474000327,46.511306577436855,113.87273458609826,31.06923619251562,1.652841723611758,0.0,30.272165283574672,27.81485682283837,3.272985643814165,0.0,38.72639480710953,44.874176693658185,3.0682915436657683,113.87273458609826,148.0288692538504,4.716779511336115,Sandy
Desdunes,0.3398766964673996,4.5,2.5,0.0,38.41873407363892,85.49569129943848,18.08735418319702,2.0,0.0,20.715400218963623,11.296621561050417,3.765540659427643,0.8785904049873352,26.361555576324463,38.41873407363892,10.918018102645874,85.49569129943848,112.35445976257324,6.25,Sandy
Dessalines,0.3153044298976077,4.546903845598839,3.163119454517437,0.1666678917051474,43.575045153216216,104.08281696685916,21.0764145257951,1.958332720814093,0.0,28.16205269709273,11.251318172728828,4.869654648281775,4.652461619614024,32.418179052281126,43.50258597978237,14.736063839075427,104.08281696685916,139.59231663766772,6.666666666666667,Sandy
Dondon,0.2981347009811183,5.108053635852949,4.30658102017827,0.8578610446274183,52.348328692823806,123.24038482986523,25.24885822303695,2.0,0.0,34.80054556423056,24.153385996314437,7.912229217731133,5.871399525288421,36.09151161060458,52.348328692823806,14.804079539274031,123.24038482986523,175.98148079786264,6.976828035685861,Sandy
Ennery,0.3232033883133353,4.959570882474414,3.078846821793018,0.1834411200429568,43.11722220836749,94.6506657697303,20.669362246611733,2.0,0.0,23.763025997922675,16.260949774327006,7.26473265764915,2.746403367558476,27.77041748434925,43.11722220836749,14.9086375592122,94.6506657697303,135.83138736733994,6.702993523133553,Sandy
Ferrier,0.292451873421669,4.0,2.0,0.0,33.947391510009766,81.12235641479492,17.94734477996826,1.0,0.0,19.398509979248047,19.398509979248047,2.400002241134644,7.249629735946655,33.947391510009766,27.776453971862797,6.208186388015747,81.12235641479492,116.37868118286131,6.5,Sandy
Fonds des Nègres,0.3141259785875354,4.0,4.0,0.8438979829153859,52.76115993333016,130.29487285428056,30.306123785543143,2.0,0.0,39.22158031009994,28.520214619251327,5.704042742353611,3.413349095759488,38.31213149580498,52.76115993333016,0.0,130.29487285428056,167.9324776870757,5.592356523945623,Sandy
Fonds-Verrettes,0.3281643324428134,4.222222222222222,3.555555555555556,0.7777777777777778,53.680060068766274,125.2239295111762,29.215612835354275,2.0,0.0,32.91429328918457,26.31819502512614,2.6201264593336315,2.9894305070241294,38.62957657708062,53.680060068766274,7.633505980173747,125.2239295111762,164.78518761528863,5.888888888888889,Sandy
Fort-Liberté,0.2608091245963307,4.99982205273241,4.160243332158749,0.0,43.67794649910155,114.83520569518504,23.91046592322692,1.6250889736337946,0.0,31.236237910586432,25.752431339472096,7.632900600037102,6.93594346638819,42.338161801997856,41.2608075482337,12.21677872137446,114.83520569518504,167.37326027644403,7.0,Sandy
Ganthier,0.3051655066932575,4.109062669496515,3.736271406751727,1.0401728259657483,51.83734780900848,138.42676852045355,34.31958931694085,1.1236038418123746,0.0,45.9778339730554,22.54324416315058,1.8246203975050317,0.8710655403137206,42.02195964034816,50.426975025459726,3.957501246342221,138.42676852045355,167.6231989459087,5.0531605073675845,Sandy
Gonaïves,0.3445822468825749,3.7714285714285714,1.7761904761904763,0.0,32.87313029879616,69.90130346389044,13.84931402206421,2.0,0.0,18.04833611079625,9.684418564751034,4.126159600984482,2.8602714470454624,18.979836413973853,32.87313029879616,8.4362186227526,69.90130346389044,95.00837115333194,6.885714285714286,Sandy
Grand Gosier,0.3510022560755412,4.333333333333333,3.6666666666666665,0.3333333333333333,45.77621587117513,102.77679189046223,26.435962677001957,2.0,0.0,22.212534586588543,19.93019167582194,5.795650800069173,1.954274336496989,34.78804143269857,45.77621587117513,0.0,102.77679189046223,130.456911722819,5.0,Sandy
Grand-Boucan,0.2734124314891277,5.000105426791425,4.278532544657778,3.250105426791425,76.53886960212498,214.0524879480023,53.794515211136456,1.677739309811848,0.0,69.07952358766468,45.7863307782176,5.621611975511269,14.1837321844716,68.96112977515699,76.01183440049765,0.0,214.0524879480023,279.64416096714,5.250105426791425,Sandy
Grand-Goâve,0.318503297835274,4.24683969844945,3.908999018809759,0.8338683901924666,53.442667770395566,132.00768279615295,28.77745175215344,2.0,0.0,38.35440373908984,23.17297863203185,7.316534673698583,5.151171044266144,40.21061160880805,53.442667770395566,0.0,132.00768279615295,167.64836594169756,5.857142857142857,Sandy
Grande Riviere Du Nord,0.3180356939244974,4.524171009444944,3.99015233334017,0.575637776546921,54.23812602402885,126.84019825095118,27.159591920586976,2.0,0.0,37.095238913252444,25.90845251357005,1.9761712893721777,6.182539799427257,35.50683504336831,54.23812602402885,10.076897640194725,126.84019825095118,170.98426034469335,6.34462087182312,Sandy
Grande Saline,0.3655082219478637,3.880713443814701,2.8189158378178143,0.1503786604625541,43.82817021336811,95.76214506754428,19.97613234403972,2.0,0.0,22.823341532458198,12.2769713651292,3.825901803791312,0.0,29.11063422600654,43.82817021336811,7.991773670318867,95.76214506754428,119.856790034262,6.0,Sandy
Gressier,0.3051897216373447,4.0,3.864796250448323,0.0440164556359224,45.7025789600363,113.89621809845632,23.80953483988732,2.0,0.0,30.111135315424324,23.48575152055926,4.980946253593688,1.7916117376044205,38.08250345822026,45.7025789600363,5.602026517435924,113.89621809845632,149.75654883273958,6.308075288467326,Sandy
Gros Morne,0.2918566697530448,4.9294071390585374,2.95247659516148,0.0,38.12280253842903,97.12938329584298,20.290632284341918,2.0,0.0,29.23659612683881,11.476531446176947,10.662845797757283,3.043991954494339,29.76998480372425,38.12280253842903,8.377756105029894,97.12938329584298,130.69051081665663,6.492845391683549,Sandy
Hinche,0.2873017828911542,5.2375,3.2125,0.1916666666666666,44.88016748428345,113.78111324310302,23.27158759435018,1.0,0.0,34.01707824865977,15.689090053240458,7.46513706445694,6.15935252904892,44.88016748428345,34.88386792341868,13.253092888991038,113.78111324310302,156.34778645833333,6.75,Sandy
Jacmel,0.2749549382824501,4.037282797056521,3.7724373927697816,0.0504220909611739,38.27461683404779,104.80015088828848,24.544483335857013,1.5561795783157235,0.0,31.24287774062444,24.45983661058044,4.969520112489624,0.0030775650911887,35.9173521938527,37.63992100041725,5.1188531739533305,104.80015088828848,139.3514384068277,5.699735802536284,Sandy
Jean Rabel,0.2950098873231459,4.488183389774611,3.0,0.0995927813468563,41.19526199577116,107.92021880364534,23.994182254062054,1.9864175638559136,0.0,33.33600208169021,13.73139427600269,11.660123120920668,5.025651589889827,33.39606969721621,41.1881463772448,1.4510005041371623,107.92021880364534,139.7883873362719,5.847326033789629,Sandy
Jérémie,0.2816670752291697,4.183936514303456,4.0,2.7421982981876747,66.13493757388417,184.4479838120616,39.20095310740763,1.4840590551244357,0.0,61.20726771674588,33.65101598566513,8.553359032711326,8.553359032711326,57.70224317249262,65.53847400607097,0.0,184.4479838120616,235.205718921524,6.0,Sandy
Kenscoff,0.2642337507390268,4.290487287276888,4.0,1.1038806119746098,53.47884863053648,145.21562686338916,30.05747362125297,1.539923255326288,0.0,41.304921017723885,35.00250527298548,8.252494395052514,5.120943621903589,51.39599987220142,52.51470885571773,8.168240143743635,145.21562686338916,201.75981695168275,6.699993279473492,Sandy
L'Asile,0.2868919447177173,4.094544832008778,4.0,1.752970344968943,58.23026410493662,152.75652395674055,33.99953367302161,1.92486858757246,0.0,47.06798525168526,35.71705052384452,7.750320049114611,7.745512710653584,47.49733985902023,58.19119803154612,0.0,152.75652395674055,203.9694087361905,5.99927367713321,Sandy
L'Estère,0.3669859369595846,3.6666666666666665,1.5,0.0,38.7401107152303,77.84838676452637,15.046455542246502,2.0,0.0,18.327433745066323,9.393680334091188,3.1312268177668257,6.262453635533651,20.780840714772545,38.7401107152303,8.689441800117493,77.84838676452637,105.32518895467123,7.0,Sandy
La Chapelle,0.3242700298627218,4.25,3.833333333333333,0.8333333333333333,54.07719389597575,135.9395573933919,31.958453019460045,2.0,0.0,40.43970680236816,21.116853713989254,1.8913782437642412,6.197257161140442,41.42265701293945,54.07719389597575,2.2537667751312256,135.9395573933919,167.39881388346356,5.25,Sandy
La Tortue,0.3156610056757927,5.0,3.0,0.0,44.65077705383301,106.9946346282959,24.076256847381597,1.0,0.0,24.916658687591557,14.123244905471802,14.123244905471802,6.286530184745788,44.65077705383301,37.42719841003418,0.0,106.9946346282959,141.52765502929688,5.9,Sandy
La Vallée,0.3077501192572362,4.0,4.0,0.3006358774728935,49.58998954847377,124.36485580495116,27.65540862412965,2.0,0.0,39.069920332995245,26.33351826749298,5.639860557561555,4.720604655421069,35.70494741361065,49.58998954847377,0.0,124.36485580495116,161.05883919556615,5.838456928975119,Sandy
La Victoire,0.2647041965847588,4.820101969137091,3.2150551777131016,0.0,34.74982787622507,91.5957109310506,18.74946008250966,1.0,0.0,24.735092387358048,13.03118540225756,8.161210062028905,4.343728484528134,34.74982787622507,32.110791197254194,14.11438700587442,91.5957109310506,131.24622293493965,7.0,Sandy
Lascahobas,0.3093935375412305,4.166666666666666,3.0,0.25,47.659515380859375,136.23260116577148,35.97563489278158,0.4166666666666666,0.0,45.09596411387126,14.752741972605389,0.0,2.721984306971232,47.659515380859375,43.47711912790935,0.0,136.23260116577148,153.7073262532552,4.333333333333334,Sandy
Les Anglais,0.2839621509908751,4.1323607683355945,4.0,1.891586572958228,57.22727750753321,156.65671073098054,39.11455157508373,1.7352784633288103,0.0,53.571474343325725,35.01759832304719,8.261604796556364,1.2036207999691972,47.65213540173647,55.43310069259157,0.0,156.65671073098054,201.1395336719996,5.170282917623209,Sandy
Les Cayes,0.2802875419785302,6.0,4.682080629560898,3.412375302837202,97.54978948339516,236.6787253391294,57.68208823026603,0.6511474836156654,0.0,97.24781516663175,71.27244044448032,21.39128081964524,16.750083418944588,51.58180422354959,87.84910731891723,0.0,236.6787253391294,346.09252916616816,6.0,Sandy
Les Irois,0.2723692045202563,4.0,4.0,1.133428726207737,47.24147241971023,132.2203703307417,34.74096820214802,0.9307286033968276,0.0,46.17263391554312,35.528671195572166,5.97047155622042,0.0034301336124212,39.669577468544425,46.378156136132695,0.0,132.2203703307417,173.722942640588,5.000573919176381,Sandy
Limbé,0.3252577718381038,5.403461084948887,4.228786802999683,1.3108068458825826,69.86862769742045,157.4066350735746,34.841005349971375,2.0,0.0,37.886132299086654,27.32923161796164,10.449413712463338,1.3897574289365726,49.65187415655618,69.86862769742045,18.15785166533989,157.4066350735746,214.7328878067303,6.182639818239964,Sandy
Limonade,0.3176752829784625,4.360985743629737,3.78110762593208,0.1143377916405333,44.46684022369178,104.8407207674596,25.10933223186231,2.0,0.0,29.977272955013323,22.23213220666712,2.728531646975612,0.848228482604798,30.39660782503796,44.46684022369178,9.647737810268236,104.8407207674596,140.29735240357329,5.5967324098373,Sandy
Léogâne,0.3113945911162244,4.518625669777989,3.8617314154988422,0.7100420817664742,51.07032608239573,126.00053628493066,26.00307158229623,1.925312525562255,0.0,32.32972968707752,21.95144865277804,8.331537703867927,3.9562744467282975,42.68880783295521,50.98199976774213,3.993099497323606,126.00053628493066,164.23289830539832,6.36406194501231,Sandy
Maniche,0.3161884125248204,6.0,4.950005861572572,3.7888975397831928,124.97760040620626,295.1994105827918,65.39954398011942,0.0,0.0,124.97760040620626,58.07334707617637,18.86179201586065,20.262707828521258,71.49175544539557,98.7300599706473,0.0,295.1994105827918,392.3972678584981,6.0,Sandy
Marigot,0.2695707159382912,4.274466408529594,4.0,0.1898773264888933,42.34415143934413,113.638383030366,26.412720887406586,1.2760170155282868,0.0,32.97625910489079,28.351458055212586,4.929583728047897,2.8226582868833985,41.80910319396962,38.85301984190972,6.830435539301471,113.638383030366,156.57251626222086,5.97838672307979,Sandy
Marmelade,0.2976104144109811,6.095967141032901,4.709444585162391,1.0,59.62438071779804,135.99540274721176,29.66176100563678,2.0,0.0,31.99720679701416,25.35646649495393,11.518058877664954,6.486276123839248,44.37381664522383,59.62438071779804,21.176864501834245,135.99540274721176,200.53307283465256,6.787046702022399,Sandy
Maïssade,0.2883241101803449,5.24321168648859,3.716435810647138,1.5678326979882262,58.189555677128425,150.31068915850395,28.979435445011443,1.1419039985830708,0.0,42.55875807394392,12.54500357855394,10.685870769109457,6.914497827677174,56.86761057174344,50.88432003064711,21.50818450287362,150.31068915850395,201.9642446244629,6.968374152329204,Sandy
Milot,0.3141967960636467,5.15925766963229,4.0,0.9010734337568076,59.11077778042073,133.82539225015083,27.09342276137141,2.0,0.0,40.05826859750512,27.45245421951048,8.16286304151511,6.8631135548776205,34.65634363869302,59.11077778042073,11.822155314090574,133.82539225015083,188.12597505959596,6.956916455867386,Sandy
Miragoâne,0.3472612731767666,4.447096646577055,4.0,1.0,60.94692839843944,136.9874441916015,31.77105931624109,2.0,0.0,35.87409479594372,27.516963902351662,7.945822777995317,3.0835996731937185,40.16642256096194,60.94692839843944,0.0,136.9874441916015,175.53383322663154,5.572124201486624,Sandy
Mirebalais,0.3024022127847979,4.0,3.1525316198162034,0.2700948594486108,41.29367946682244,116.07623808204336,28.97326490186455,0.6842815344365878,0.0,38.83161769854888,16.179655262717052,1.84134113970786,0.4301173686981201,41.17641142321207,36.068209048993545,1.925775331492016,116.07623808204336,136.45312955176323,4.874083237147247,Sandy
Mombin Crochu,0.2941675096750259,4.75,3.0,0.0,39.95668830871582,98.77929496765135,20.04778308868408,1.0,0.0,24.76819543838501,16.785941076278686,8.329049944877625,5.062878370285034,39.95668830871582,34.05441093444824,6.753977060317993,98.77929496765135,135.71114082336425,6.8,Sandy
Mont-Organisé,0.2821887498976144,5.2838023665590885,3.716197633440912,0.25,47.093474870238815,116.73823102313604,24.94802137368012,1.0,0.0,31.80394862818989,24.01678213923774,12.821328865642757,6.410664432821378,47.093474870238815,37.8408067157677,7.0138148778662455,116.73823102313604,167.00081817726544,6.75,Sandy
Moron,0.2821919777625736,4.0,4.0,2.545335525922217,66.16762563727633,182.61845548770796,42.22145575301184,1.6986315989017946,0.0,62.69095702973101,38.00000897762036,6.804366400279124,6.690554392734721,55.16974181880929,64.75775677731248,0.0,182.61845548770796,234.1133849000199,5.6992846439359,Sandy
Môle Saint Nicolas,0.2878573347220172,4.107919188388824,3.036377978008792,0.0,40.08627934146445,109.43141558437644,23.71748169030652,1.6079191883888233,0.0,33.9982322027532,16.363299157716,7.388034174519941,6.008564916333462,35.6760149782945,39.75716877374587,0.0,109.43141558437644,139.19131462483247,5.891232845728479,Sandy
Ouanaminthe,0.2605650464444737,5.321446085096287,3.958254315271193,0.0,42.31253480480071,110.78480173488236,23.20373794852208,1.2676215123607584,0.0,32.31497515427816,24.575516755072563,9.647776510376394,8.66272439452461,42.19330894839575,36.2765183968421,8.755343867668321,110.78480173488236,162.42616135885586,7.0,Sandy
Paillant,0.3380579850529379,4.0,4.0,1.0,62.0129085911758,146.06148978338246,33.673989324265825,2.0,0.0,40.36238591885238,28.889278811190884,5.777855602283894,2.751947991435232,43.68619723083965,62.0129085911758,0.0,146.06148978338246,183.48057325429951,5.477839182221817,Sandy
Perches,0.2620552340807966,5.081726524279103,4.141544880151497,0.0,43.31769241706554,116.47184517049254,24.40617051570908,1.8579032361195489,0.0,31.718722960753247,26.429020605128667,4.928097972904415,5.286453475788591,42.291627806308725,42.461494639098895,12.194580023751712,116.47184517049254,165.30999758316943,6.794889167366971,Sandy
Pestel,0.3057397784931345,5.551067782408687,4.322945025536576,2.944444444444444,112.83681996300804,298.32720546087324,66.3192515205781,0.2679244552217345,0.0,112.4250190614559,42.27509729277151,12.615013244344397,13.159765468191472,87.02544930104267,98.87673887039618,0.0,298.32720546087324,366.3770799280993,5.551067782408687,Sandy
Petit Trou de Nippes,0.2764972992386235,4.749313203181737,4.0,3.505402661352138,72.13958743365829,195.158579344928,50.290046579336455,1.313248363322373,0.0,55.57463468995655,52.69071975111222,10.695846872686856,2.198379137874868,71.3493120087805,68.23463618905471,0.0,195.158579344928,260.74352316027773,5.214044799398224,Sandy
Petit-Goâve,0.3400028760492118,4.197187787342752,4.0,1.230780485503851,61.38946499128437,144.07974380796114,32.017344400726124,2.0,0.0,40.7402913273237,25.738516482742835,6.035454640376275,4.871439069272614,41.94998743085419,61.38946499128437,0.0,144.07974380796114,180.7251519216778,5.72739319157176,Sandy
Petite Rivière de Nippes,0.3311102020454942,4.2026974810714455,3.875035892210735,0.8750358922107346,58.447776975933856,137.36429026870275,30.47262906961224,2.0,0.0,37.432418694404376,27.00436994115736,5.400873783486814,4.858399350944053,41.48409359542879,58.447776975933856,0.7051528121010207,137.36429026870275,175.33308287635393,5.77554882245919,Sandy
Petite Rivière de l'Artibonite,0.301212047096532,4.485313601047513,3.266882819380571,0.5197587862762053,47.49383674698695,122.14592172428624,25.71744252015324,1.7666666666666666,0.0,37.27077825013347,12.894284237575476,3.6026784923144977,4.56858713969495,37.85490456031078,47.02023769455775,14.09870466657055,122.14592172428624,157.31017573160742,6.2,Sandy
Pignon,0.2545474966367086,4.75,3.0,0.0,32.75544389088949,87.79933675130209,18.346563498179115,1.0,0.0,24.566581885019936,11.098635752995808,8.188860972722372,4.094430486361186,32.75544389088949,30.477310816446938,17.244682947794598,87.79933675130209,128.42594401041666,7.0,Sandy
Pilate,0.2841653179808042,5.460636775836188,3.118502770653877,0.2544667137228152,42.25905864866197,100.30388781402296,22.28800592953859,2.0,0.0,31.056999473294077,17.73898934832832,11.43832427816562,3.601533284055247,26.987831402774397,42.25905864866197,15.002714140938172,100.30388781402296,148.08544842782413,6.726428308412918,Sandy
Plaine du Nord,0.3236466987233155,5.190119689443097,4.0,0.9857495822263104,60.76684192637458,136.8031705945836,29.13458624813126,2.0,0.0,39.43580428286313,27.47046949111041,9.664405866670918,5.185892482021513,36.60052408712375,60.76684192637458,9.563176570750016,136.8031705945836,188.68711525955584,6.536787306790555,Sandy
Plaisance,0.3057407232928047,5.067116245024379,3.91507499959106,0.5254651002502871,50.26882092116981,116.61756584865398,24.014651609708103,2.0,0.0,30.650679612903957,18.680904170633333,6.407174529665555,5.122519950957869,35.698063135141815,50.26882092116981,18.0261507110566,116.61756584865398,164.85431179302128,6.904507589481503,Sandy
Plaisance du Sud,0.2664437591852573,5.015974991809059,4.0,3.622720208060574,70.96818596528506,200.31721441536044,51.38967909522228,1.154705883305558,0.0,65.66340012263409,51.369487380347095,12.15447531437492,2.3131292380743766,66.5896170740757,68.06419587826046,0.0,200.31721441536044,266.15430758067816,5.204077887698342,Sandy
Pointe à Raquette,0.3240507434143277,4.0,3.573150802892718,0.2,43.28749760502254,108.29266837815172,27.599183660841483,2.0,0.0,29.101056340227,19.47531129974677,2.503336667051669,2.384674419353131,35.90411298594972,43.28749760502254,0.7238679885864258,108.29266837815172,133.37985738312472,4.951403686455611,Sandy
Port-Margot,0.319309595508592,5.849560842094245,4.493521546343864,1.0035995881367363,69.5825133051441,146.29753644406108,32.63055856029827,2.0,0.0,40.81837001545174,28.31973625323833,21.11057235796419,6.915166737367468,35.89665268553279,69.5825133051441,15.527292877620956,146.29753644406108,218.17030565774508,6.7273808328636,Sandy
Port-Salut,0.2736355203628955,5.000792748935037,4.000792748935037,2.44093791082783,61.21290686041348,144.27525523757612,39.3685333162717,1.488296711532222,-0.1705677628225927,50.20009460862117,56.69350900185806,16.733363649738088,5.929529038114944,32.86225330789016,61.06113028484032,0.0,144.12347866200298,223.47988075716495,5.690588870160506,Sandy
Port-au-Prince,0.2812216228730536,4.933752735768475,4.0,0.0490155212008769,46.44601878896237,121.47504147859348,32.96250228836362,1.0596951902023388,0.0,35.90073275050949,31.989478773195824,0.4848919663802575,0.1166185325656257,45.79544073644391,39.77886580950908,11.78048354234229,121.47504147859348,165.84650983896947,5.036211475136747,Sandy
Port-de-Paix,0.2925884247725822,4.0563823191214805,2.2397156524548136,0.0,32.77970174519917,81.40925512786224,17.574818293869544,1.4777778789313,0.0,19.70506859525821,9.887578261683634,12.655629885086103,3.997469521795395,29.99494144803022,31.70924555260932,3.9278033101228966,81.40925512786224,111.87773551542394,6.412316779527184,Sandy
Port-à-Piment,0.2678016086711323,4.12431666071004,3.9222615042954905,2.385085708147208,59.14735158522444,167.377812265703,36.88167032665581,0.8898511862651693,0.0,57.70398932832245,33.353805255024945,9.617331256631752,10.782824452663805,51.79021988215913,57.8836030911847,0.0,167.377812265703,221.13177162497368,5.995579426673384,Sandy
Pétion-Ville,0.2735111156282927,4.0261711008425305,4.0,1.5170437566130124,54.58546337827404,150.68804879889944,32.11445530418226,1.3777705120061272,0.0,44.68427711976182,32.50201291158264,5.050077388495876,3.536683256416381,52.81236888122851,53.191403431502216,7.834668524702712,150.68804879889944,199.6114913628045,6.346737919777965,Sandy
Quartier Morin,0.3136570009123001,4.858235001200409,4.0,0.5363100173771157,52.761911153848565,120.54996575351012,25.798977961176355,2.0,0.0,33.89736936169479,25.536432963074684,6.053698101316754,5.515989689779495,33.89068718508955,52.761911153848565,10.592517584917667,120.54996575351012,168.2486058754497,6.594981123215168,Sandy
Ranquitte,0.2535716128109641,5.0,3.6467475609273134,0.0,35.92926725205461,94.45059407631884,20.235227848372244,1.0529627725085524,0.0,24.892736891151845,17.43776619814194,6.8077557642181965,4.478064278554865,35.82451422843892,33.73334370652389,18.47241503291769,94.45059407631884,141.6465974190639,7.0,Sandy
Roche à Bâteau,0.2803943902286318,4.555047915282718,4.0,1.5113279573804588,62.60183050062727,154.48066293773567,37.23608416207048,1.915580019292386,0.0,52.35527946952222,48.11067252180381,12.686903526461911,8.138271772803611,39.69092827050229,62.43445382212877,0.0,154.48066293773567,223.41650815056065,6.0,Sandy
Roseaux,0.2847482524375707,4.904388406874298,3.991328244327831,3.075237450737074,71.54722273768486,192.2242188216705,41.93918822485289,2.0,0.0,63.95019542097281,41.139430529385685,9.1357422935382,9.1357422935382,56.72679898934234,71.54722273768486,0.0,192.2242188216705,251.63513743552824,6.0,Sandy
Saint Jean du Sud,0.2691968651237849,5.0,4.024759152470463,2.375300784987917,61.70025347275045,148.51035787757166,42.64193094959296,1.525557759203107,-0.1581474135989642,51.44073503505479,60.06388744072899,17.246302083144112,3.4690424487950176,35.3693718528784,61.55952891569117,0.0,148.3696333205124,229.14886817048168,5.439468986144038,Sandy
Saint louis du Sud,0.2642881405255488,5.149456704746432,4.0,3.5038876378129755,72.39740689692432,198.871968030347,49.323395700156375,2.0,0.0,62.82947534596985,59.15093592215993,10.60616354942259,6.48189017704355,63.64508283009441,72.39740689692432,0.0,198.871968030347,275.1109543656684,5.63043646480995,Sandy
Saint-Louis du Nord,0.279871251667475,5.925401926816217,3.5209858408888217,0.5401410193942318,46.14130449990025,110.68011967995476,23.99668519677783,1.5004059241840568,0.0,22.9872439393942,12.812354377675833,19.05286040359997,7.292484681425573,43.23203885770224,44.46083775140125,14.25576618617599,110.68011967995476,164.09359015346016,6.878011510289556,Sandy
Saint-Marc,0.3500618340975618,3.496372686013,3.0,0.1390670038799389,42.22343592746572,102.91434605526764,22.89759797289605,2.0,0.0,30.994946411629492,7.628730889348543,0.4677746891975403,0.8861331604912293,29.69596351570369,42.22343592746572,9.047427347579331,102.91434605526764,120.94441156123489,5.352195279320719,Sandy
Saint-Michel de l'Attalaye,0.2567799748773275,5.356209899882366,3.981271580717824,0.2292195470909133,41.06947888427326,104.47889394568996,22.864770235583585,1.652333840919113,0.1570237889937983,27.54306968865174,17.671878632390012,8.031458942535963,5.551880227582776,36.70611543990381,39.26030884005114,25.288677939611503,103.50949395026608,160.0533893479634,7.0,Sandy
Saint-Raphaël,0.2684065211687501,4.690556827913566,2.438286160730008,0.0076351339629353,31.319452875578374,77.5710513915643,16.578732220391778,1.74232811968714,0.0,20.188334782080105,14.95295062540167,5.251585447471064,3.753924895809421,26.196197578134612,31.18651827425085,14.521612862798571,77.5710513915643,116.05112571485964,7.0,Sandy
Sainte Suzanne,0.3089332600682825,4.920218989699036,4.0788388490282905,0.8954766785197473,52.46994176888588,128.6789019527698,30.170295331735712,1.8601428102594424,0.0,33.35506872066994,25.241596682107087,0.5767031260380854,3.449985616734596,42.96389717760862,52.35993721276716,13.276908746142686,128.6789019527698,171.22409856348688,5.716150728936809,Sandy
Saut d'Eau,0.3147388816555126,4.0,3.691471513137414,0.1730317406373341,42.478793361087554,106.8583313041714,26.56369414897645,2.0,0.0,29.537280974296262,21.53246440954457,6.112754208886519,0.4230731208815719,34.84225638621102,42.478793361087554,0.0,106.8583313041714,134.9266220683171,5.1134317370792175,Sandy
Savanette,0.3179009531935056,4.166666666666666,3.0,0.25,47.26588376363118,126.67947896321616,29.988141854604088,1.1666666666666663,0.0,38.52499612172444,14.433176199595136,0.0,1.928584575653076,47.04767735799153,41.1068073908488,5.469624280929565,126.67947896321616,148.51086171468097,5.083333333333334,Sandy
Tabarre,0.3268341054976394,4.011687527324986,3.977799870483663,0.1259867443940258,39.12088524078061,95.64165986277128,26.51241668576225,1.9872983545409968,0.0,25.830790752563,22.92634233333284,1.076918743617977,0.6111645573500508,30.73260010940849,39.0782700147567,1.98253473079489,95.64165986277128,122.23862005984148,4.573357173273505,Sandy
Terre Neuve,0.293465601073371,3.444444444444444,2.111111111111111,0.1111111111111111,26.89538637797038,68.51678085327148,15.12410773171319,1.5555555555555556,0.0,19.684863673316105,8.485270659128824,6.702244069841172,0.0,23.035986582438152,25.795929272969563,7.040352000130547,68.51678085327148,90.74464649624294,6.0,Sandy
Terrier Rouge,0.2802056218421497,4.7739190833191,3.833333333333333,0.2586429119136015,45.908061689236575,119.3509708533132,26.23322102903699,2.0,0.0,31.373170093112364,24.870559995057867,1.327622202873639,7.092440114479697,42.06973894240154,45.908061689236575,10.367211742877643,119.3509708533132,163.0088069655069,6.279718795484079,Sandy
Thiotte,0.3764674589037895,4.25,2.75,0.5,54.21885776519776,114.52371025085448,26.04095029830933,2.0,0.0,23.277831077575684,15.601334810256958,10.676192045211792,3.5182929039001465,37.02702188491821,54.21885776519776,0.0,114.52371025085448,144.31953048706055,5.5,Sandy
Thomassique,0.2974251310030619,4.333333333333334,3.0,0.0,35.69510459899902,87.02334721883138,19.03324476877848,1.1666666666666663,0.0,25.912752151489254,17.705476919809975,2.1368567943573,4.455594301223755,35.64475440979004,25.465839385986328,8.716028769810993,87.02334721883138,120.03730265299478,6.333333333333334,Sandy
Thomazeau,0.2833268406490485,4.0,3.25,0.0,30.446284929911297,84.67922147115071,20.82750670115153,1.1666666666666667,0.0,26.86677837371826,17.50530461470286,2.8502126932144165,0.0,28.419124444325764,29.393319129943848,2.454345027605693,84.67922147115071,107.4890848795573,5.25,Sandy
Thomonde,0.2957839348299552,4.203456078999113,3.3191211785321504,0.0126606150214501,42.60793714840828,116.2889823870016,26.649200833608987,1.567280548889865,0.0,34.31121260810753,18.092384146483656,1.0309412383660952,7.010390276492668,41.00913014540063,40.968639629305954,1.5641408272223527,116.2889823870016,143.98683732135888,5.444396335760374,Sandy
Tiburon,0.2818977986695914,4.060210979829026,4.0,1.6219666433107238,52.696708245392415,144.76720251891822,37.2871254345395,0.7856077924465645,0.0,51.04854146208261,34.14252771809083,7.525897218007691,0.0,44.657948396349774,49.0607120787861,0.0,144.76720251891822,186.4356249108614,5.0,Sandy
Torbeck,0.2881946561603337,5.937497021631689,4.749680288761308,3.007504418041286,84.84286659394331,201.57026362546355,49.08292512473928,0.6553100965528916,0.0,81.42244390753885,57.76872869123166,21.34841522692125,11.869371532348476,44.35763806317901,75.79018288696157,0.0,201.57026362546355,292.5567790407721,5.9655332869619135,Sandy
